"combo_id","lac_0","mu_0","gam_0","laa_0","K_0","K_1","mu_1","laa_1","lambda0"
16,0.349092919498123,0.0666252577724936,0.100273402619979,1.69856851784578,54,108.295601274481,0.0111633950730646,0.0184574829204008,0.129347064204747
17,0.678551907808892,0.0271384899581596,0.142816480364613,1.52635874705513,27,118.786146788823,0.00674476381450892,0.00506736992059276,0.0356124253545422
18,0.748239212235156,0.166631471581776,0.0805414951155637,0.248636598330713,75,90.2333547411254,0.0132948804767663,0.0197948067722004,0.910077749545919
19,0.837911989847384,0.309150164107452,0.0252811939201853,0.261799011385557,95,40.4054820978432,0.0127631912335986,0.0151455749585247,0.0936391634782776
20,0.298542837045481,0.374601551256985,0.16980967969832,0.683498747904343,92,94.6239168222179,0.0156715273078205,0.00944274724287912,0.84081216474995
21,0.816074130443437,0.341896353886055,0.0677846160926414,0.638243238960323,49,21.3518924827105,0.00678971579986159,0.0172728855985543,0.776503925861791
22,0.511260899292375,0.266681250149584,0.163518972907166,0.381165592644643,56,39.7145697095431,0.0187044590461999,0.0197119748929562,0.33295723032672
23,0.426249760548933,0.459299910671622,0.126307151240848,1.99346821434323,42,75.5684821206029,0.0143748071216652,0.00811524275427684,0.933758684651228
24,0.635009521958977,0.2159425721262,0.172990331639494,1.17125624693132,46,11.3236118198954,0.00189975927291438,0.0109139544141432,0.866920506231021
25,0.187756247812789,0.0597824067249056,0.196543701226823,0.427824227836006,92,44.3615966586862,0.0101842294960888,0.0134810437428579,0.79470043814485
26,0.773840832948266,0.245696585816713,0.0710609009814542,0.759302662702394,37,127.778077622387,0.0117137368627405,0.0157521759182727,0.484658448633971
27,0.425547940939618,0.367581403345878,0.060803959700258,0.990339385779249,86,86.0168873272254,0.00402965391024016,0.0163443138131266,0.361596738191089
28,0.131014446320175,0.196556956227149,0.116013051646252,0.235364663450164,96,12.6491720393649,0.00577376535072457,0.019844893191657,0.26106207476859
29,0.74109883820382,0.487557371736141,0.140676809885497,1.38942642788084,32,100.427317918825,0.0145589625266567,0.0159250443216041,0.665082006883342
30,0.170645645615552,0.0935700992718479,0.0963418700377014,1.06374375268014,57,0.189353874558583,4.03907790221274e-05,0.00664968439406715,0.196935210512253
31,0.807936931541446,0.380354771222137,0.0895887238883343,0.37417069753278,55,5.21930767156882,0.0145399064586591,0.00597485769794788,0.940832277159905
32,0.945867906102724,0.122195037395977,0.0155444553385302,1.205324358817,89,96.0865869525704,0.00863868771964219,0.0194892306112172,0.684910862406483
33,0.46673594633285,0.241634171663267,0.0471690710701514,1.70879905403194,85,97.5204146720585,0.018839764210484,0.00503879000484478,0.888709533795714
34,0.300273793374095,0.250521076001027,0.0533835771533055,1.1073245328634,55,132.843862321065,0.0108808802180458,0.00832751427217852,0.885612174052745
35,0.933431044184906,0.310208833167262,0.0698174095202284,0.983957574057788,92,124.33349970358,0.000845621607974172,0.00818309664648026,0.606892330812989
36,0.794321227375814,0.236635222140106,0.0898029624713701,1.6791904357041,54,17.5592139563989,0.000800131183867343,0.0170827885391424,0.823826358238934
37,0.406169238479505,0.450533068595419,0.0771705499476125,0.784459857246117,64,133.733526041277,0.00298056818068493,0.0112049237687467,0.750825704268878
38,0.998600679900008,0.200305267130956,0.0451038112105569,1.13647047661473,76,45.7176078959252,0.0170133237490756,0.00470595131295733,0.505038585535251
39,0.514612852111133,0.255585313307352,0.109529189352256,0.368924718858139,58,121.871550400194,0.00997900797188748,0.011280244708173,0.65844215942244
40,0.929718753369129,0.109690700868079,0.133471225005283,0.996352663162653,42,120.20665883075,0.0174803500279645,0.00153517589227762,0.88906248333538
41,0.432702358970838,0.0905218629263341,0.170282656219983,0.325905749089271,80,52.2643045388628,0.00270938564148266,0.0183408415357443,0.935178192381514
42,0.978856751496438,0.165535170405635,0.185203076188292,1.31369195387901,37,40.7214487605379,0.0166399919002038,0.00656022475087084,0.542687633125577
43,0.144935943390219,0.376027174493482,0.178639893291274,0.346027030921075,51,13.6111987634562,0.00988379751158413,0.00122492929756176,0.826897446377901
44,0.969113431992149,0.38444229199338,0.147928514097526,1.7195812728781,21,48.665033046389,0.018570140917846,0.00975154596163891,0.00474267623596825
45,0.63580091914623,0.234921477558187,0.109611773236142,1.49470978519337,63,29.367306114547,0.0130806783781899,0.0142815208349237,0.727741847735131
46,0.168874368394446,0.259310935543298,0.187130047035972,1.53681153916819,42,9.25660657316912,0.00192247651998419,0.0131337825176213,0.740419615207939
47,0.316417823893134,0.317554633843957,0.0180128967456473,1.38114055164356,66,130.984375859296,0.000359783431584947,0.0167440816333611,0.582058578320546
48,0.120801909807534,0.173219943049133,0.10617510519475,1.9895245376606,70,89.0044932075078,0.0186937586605409,0.0105404954424733,0.811714732145192
49,0.985020228890702,0.047093488350017,0.138320948138398,1.98163906551094,95,35.4846668550745,0.015485959628555,0.0194104471786367,0.821576079009101
50,0.710545998637727,0.327940639033269,0.109980806330517,1.55543523859333,20,147.819551129267,0.0149624912247807,0.0186981927952962,0.284381130935624
51,0.244779046412278,0.368819599602818,0.0128314581464673,0.177354769375501,69,64.2128172559314,0.0175931953054992,0.00936418362353928,0.779972979622195
52,0.360983744949405,0.301014354641594,0.116647973111109,1.15467201710334,45,7.98555671120994,0.00482578240645584,0.0175593552158633,0.700970272400649
53,0.182055329111847,0.0755735692598694,0.116342099026358,1.59770139484792,73,79.2864235623507,0.0175720208064513,0.0157110707298247,0.440870065519819
54,0.192019568381319,0.244055755010485,0.0553791280845529,1.85198682202403,39,76.4906133065815,0.0137068682759162,0.0107890471454151,0.0592366775628179
55,0.974175933120772,0.459681677895321,0.114079742328455,1.35805410974466,44,99.2420878132456,0.0179058336626692,0.00775334457426798,0.23105078925658
56,0.881184512857045,0.422920508792486,0.116453140266382,0.920267970607895,51,122.521786731505,0.0149251611246634,0.0136358669316536,0.0679626739809755
57,0.237336109142005,0.0461807561207493,0.0198261512081372,1.81559977893401,47,62.0102594514261,0.0127338275236078,0.0109763896478899,0.14052848247136
58,0.542240152471908,0.482995495076035,0.0239304765822482,1.7115258636008,36,130.78541752696,0.00196428720537573,0.00334657726189122,0.766571857847273
59,0.29434286943078,0.48548725444736,0.117616898082497,0.135316201844299,48,70.5492261780077,0.0155245530977706,0.00491661027853843,0.0577195715096313
60,0.184581230187137,0.472412570234418,0.180271166274005,1.61100415037409,23,142.121577602613,0.00574525966763496,0.00630264124893583,0.896639798389515
61,0.983911305817892,0.475250361650465,0.0337858599598147,0.662167785245692,48,88.0729074857198,0.0088389941517543,0.00210193387835287,0.038668780188309
62,0.127889299835917,0.229077364169308,0.119377252294139,0.589846793219773,98,62.3370744132902,0.00464171634825878,0.0150898742440064,0.229669025003444
63,0.614353897435986,0.16809622405618,0.137711815640158,1.42197963691247,77,22.9637298029149,0.00914485087732785,0.012383747443757,0.336654156433186
64,0.232235590214748,0.411877801725254,0.158644051039829,0.367642356277094,36,73.8763805245282,0.00829656409063842,0.0183024390355544,0.672604909052607
65,0.260613696387108,0.017649013695519,0.056584002238519,0.845779254529835,69,57.0099072692916,0.0198565451546526,0.0184122303438978,0.748127276359824
66,0.593055618302035,0.227303776402019,0.0932927126248996,1.77130305548569,87,44.8110876654158,0.00122454403659329,0.0159090801411169,0.830454338959418
67,0.295439736861503,0.452569298908941,0.155329067630414,1.39456353074398,37,28.8141889689839,0.00745998370533809,0.0190713072405802,0.0794206314194016
68,0.96382257882331,0.431554123098012,0.185711217812935,0.193933012755564,82,148.335749602388,0.0036456002420187,0.014810032670619,0.69848784144246
69,0.230424866759661,0.298935435285617,0.183427083192337,0.62102863846363,52,91.724077280669,0.0179409337445814,0.00701763684865553,0.589394360110164
70,0.810403210310964,0.0956100943636684,0.142471796405362,1.50601327962447,65,124.129035447689,0.0190142786095291,0.0148579182138946,0.409910457510268
71,0.851530149383843,0.0873658905248949,0.102504291160554,0.169299381261133,58,118.144997733494,0.000284745962838642,0.00669555605695117,0.478370061369846
72,0.823117974350602,0.0519269759994978,0.0399985952967266,1.95115365250034,27,16.0449670468108,0.014753267673729,0.00667333086490165,0.519977158445632
73,0.501364720709529,0.381115740325106,0.193192554265275,1.57143934258099,39,33.8592345454032,0.000922996801547706,0.0126387015528511,0.0124082671641372
74,0.730057559272344,0.144849201822716,0.0652759912137687,1.89638397249461,29,138.94676046957,0.00904036470653955,0.00318650300427806,0.872265066097025
75,0.208520553918509,0.456932308973223,0.0283599060973129,0.199668555072066,80,107.530014410801,0.0177106402800279,0.018755536591257,0.0905216727443039
76,0.98108625517413,0.031080233368664,0.158901690196285,1.4072317962785,81,66.0237014023005,0.0158003010763787,0.0160438120866427,0.847395201922162
77,0.572568871422438,0.296157216802652,0.110324176471746,1.04911373464004,37,32.0194559278549,0.0135646125826566,0.00574064800438937,0.317453859641915
78,0.684509229465341,0.14533386633375,0.145230883544621,1.07740909813743,39,100.238709721633,0.00986626783177257,0.0122075887260353,0.487086717456812
79,0.763788731816714,0.29996582503356,0.181668007393994,0.97941591743289,82,93.9177491549053,0.0174659430348407,0.00582317362228874,0.139337371101137
80,0.959657715604384,0.19202170611321,0.0169305449854257,1.35607408978334,65,65.6995363927097,0.0106565489217266,0.00126919458221644,0.894487971454393
81,0.346301335653197,0.402929072492984,0.182941852855787,0.735994987981953,28,20.339874325844,0.0185889004231244,0.011631695966837,0.920701445679413
82,0.991014489663998,0.0813006325012771,0.083556550957975,0.815798730459693,67,113.100233472884,0.00796201921422966,0.0162198271804443,0.792864948035218
83,0.990307967249188,0.132980491751635,0.195715326528095,0.801407299360586,92,101.266868994897,0.0148898785769334,0.0121221731158206,0.707609110642225
84,0.809894476640737,0.167277416980504,0.157232607649071,0.740629272582428,80,27.3432568985852,0.00273613958522677,0.00918765464147553,0.649046885940246
85,0.986756917875307,0.201961664755966,0.115518601201377,1.13076167462806,31,7.34317048770608,0.00602097887895536,0.00831085043024272,0.076282456828747
86,0.579912373899622,0.270044412570526,0.0419688653506176,1.31894281487507,63,48.9016695370898,0.00907377837853972,0.0113505895707011,0.233459262506338
87,0.445436166095594,0.499651503347403,0.192410415272191,1.92570958167149,48,134.671612835687,0.0153133761003846,0.00440620857839007,0.00238867828366347
88,0.48674297824672,0.477865215071852,0.0971060051634512,1.41587702579414,37,136.251835851953,0.012245694297133,0.00836790821280796,0.846869143129094
89,0.119477946717874,0.185736285881302,0.120173729210638,1.60351022939836,86,48.1004433089867,0.0121479713421641,0.0108685509086913,0.719907085043145
90,0.937157541701896,0.265383536766139,0.0953304922691244,1.79206889255948,23,61.4822485869052,0.00178790204115678,0.011199301808239,0.69915132773947
91,0.216324813042278,0.370966469083966,0.0194523261060752,0.519953832310531,64,116.504187749256,0.0106018306653714,0.0119002836009301,0.44567054693005
92,0.42786226648381,0.0748400939018582,0.188128155797864,0.547940105140675,70,0.149124329444021,0.0168553919796972,0.0108940654652845,0.959598016601987
93,0.222977463451284,0.296857255450916,0.076731087040999,0.468036068168352,71,3.19450098081725,0.0120254290361702,0.0104894544011867,0.535607507966459
94,0.336218999945396,0.3045061101947,0.137899899680079,1.17890587551889,84,108.705314910749,0.00708804733660072,0.00531498168023769,0.166616508529289
95,0.482449365295307,0.10023194225596,0.18467909327951,0.776001538254484,22,86.5135994412121,0.003130779795954,0.0168275279195001,0.507907612552866
96,0.201477630895004,0.391623646149156,0.0150113876557164,1.30302204801077,46,27.8888776704669,0.00627494698907249,0.0136885202289512,0.389867360956734
97,0.957077589879581,0.156430798795454,0.139455878902453,1.28129934810374,33,46.6353438448976,0.0167501741176099,0.00289792012248188,0.370959245053586
98,0.518556824803259,0.172370519494503,0.129513076857019,1.90269127744688,54,134.101619546721,0.00428858273571823,0.00120665309977718,0.815171770962421
99,0.600579667465342,0.154137416319579,0.161976027959133,1.34943468612642,33,36.5289442713722,0.00372698381212074,0.0166880536437035,0.909804786537774
100,0.919774181178701,0.297351675974911,0.0737382039157557,1.765336689302,93,6.15924915232463,0.000516302645639516,0.0104675282513443,0.647493617488071
101,0.785261598718027,0.101637548776723,0.0842475624737958,0.205186298393947,29,100.623298272584,0.000193811705089174,0.0148635191291803,0.319701512850821
102,0.688896741746296,0.329144533198962,0.173415971935415,1.54880585813692,51,80.6273810077342,0.0165335692787962,0.00258945780639071,0.955257600311888
103,0.399878717474896,0.0537542117624241,0.0937530536974245,0.962862962242519,34,144.079130796273,0.0081536316174129,0.00254019355414435,0.810019139336888
104,0.498886616926198,0.333944446942671,0.0447532844751002,0.813065712132375,53,143.376109278447,0.00500869685196783,0.0115981977481302,0.329045916792937
105,0.140193932061037,0.284690745390244,0.165040867084232,1.45047825804432,36,49.1363744469127,0.014948105501174,0.0165696525954641,0.462823743971065
106,0.396234698404372,0.0628494603790925,0.0442863013311592,0.76215766188819,79,27.514075524034,0.0184992553188279,0.00361149662571494,0.990132409450365
107,0.495846834549052,0.0196353136589332,0.0309070206669276,1.41419881793836,89,9.48446025154553,0.0151411481572874,0.019956720040408,0.902844088714337
108,0.940555311597418,0.224156990666171,0.0509622736525792,0.971253280885564,37,142.968818973808,0.0116626322359685,0.017054684284688,0.44702945918683
109,0.389192759352177,0.425287747232353,0.16206983101903,1.25982043204622,46,67.7321009169566,0.000725770588009618,1.93376283627003e-06,0.907200946452096
110,0.569116716889711,0.0785835564536508,0.0335379326809919,0.848076482093637,48,116.603183520539,0.0193721843500249,0.0128408575607603,0.281687665228732
111,0.944080548363831,0.17723278155311,0.15776797713049,1.42336205783112,62,131.964575979591,0.00322791581421625,0.0139531528991694,0.617846943320939
112,0.128980012924853,0.335116331388282,0.0772926347824023,0.725266411719588,65,72.1403717824258,0.0161407204498118,0.0114520248396602,0.0508006331424695
113,0.541500506348838,0.28573312316241,0.154446584998553,0.442914143591863,68,17.5149391310988,0.0107062321896898,0.00917507025253959,0.573241869579535
114,0.81496878780555,0.225139743732226,0.197595836836973,1.72886570194839,39,47.6008212810382,0.00673178051469382,0.00296394025753718,0.171378299219767
115,0.771330868763709,0.255247076101543,0.108211045051294,1.66504643692996,74,68.4475783165544,0.0116875720539503,0.0130069980250252,0.443646238681162
116,0.271276761097531,0.25850319352926,0.112007268274687,1.39030142214706,41,130.010962774779,0.011393559420011,0.00140215182166081,0.558522953508655
117,0.54072239371473,0.408878776632773,0.111610847784786,1.70432427089354,30,123.521810086432,0.00683285446384922,0.0114376843380369,0.368337468043435
118,0.175735545365303,0.349729015055224,0.164921163148414,1.41853563847595,31,100.080159739754,0.0102749595510215,0.0178340027835546,0.41946794282971
119,0.539082802394009,0.335588328130394,0.0847049437669106,0.116712408277066,23,60.2981920054299,0.0178666921098484,0.0125665514836134,0.312064243938774
120,0.46426016995844,0.35921719254649,0.141589991292781,1.11309492277591,92,135.765346316749,0.00670549636121374,0.00983683701715898,0.508198986952659
121,0.806996045515267,0.420151588368304,0.0273728211780428,0.572113354203757,33,51.9211675686878,0.0101043363481434,0.0190884433754673,0.929140904434491
122,0.23643125328715,0.411732334378981,0.198357462459579,1.84637500682042,75,52.8655111398781,0.0155444349019974,0.0194217072829697,0.600614180082921
123,0.548129179084557,0.479666110216798,0.167914472411866,0.550141137902741,68,62.7591722275363,0.0189982960254746,0.0193908534264844,0.289117708219448
124,0.384511447626702,0.451931632101231,0.0303974755573366,1.68958972747743,27,114.820780275192,0.00412059465377592,0.00634111282859929,0.900232459180523
125,0.906426327226986,0.100984328277197,0.0763990538782696,0.106946388372895,57,110.197561156028,0.0149883160902932,0.0137904371519387,0.170151105284691
126,0.43447087892131,0.221023325127275,0.0819658834314975,1.10452825761188,53,106.011691382609,0.00639182822817005,3.3022512733005e-05,0.884012989282608
127,0.758970631398214,0.469892839160168,0.181531519131209,1.54490818113368,76,109.975354507333,0.00981098577940371,0.0175283845681651,0.584569484565407
128,0.902570092131873,0.482736686308384,0.17633333082306,1.89810284389379,28,137.577014929557,0.00723786635920871,0.0041227691624267,0.0776731475240085
129,0.654369011151581,0.273164441963639,0.195257152656973,0.407249656145927,40,15.6527093293145,0.00411962368412875,0.00304745387224481,0.146743986222893
130,0.111888539914158,0.223420999425245,0.0662410757863778,1.51097050839402,32,26.2495161887258,0.0140894878434157,0.000569823250733316,0.190350505749462
131,0.916585439708759,0.407352572700894,0.0251544470740436,0.160787361986749,95,146.637442835968,0.00931395010379609,0.0197724849731848,0.294863526680507
132,0.638709129889915,0.0502414160477184,0.161318707772489,1.3221616491836,42,62.9371820966131,0.0126288223174307,0.00370808050432708,0.202323765996844
133,0.949960531631135,0.329602071357628,0.111243535159396,1.0560537205583,75,16.9452884092927,0.0150330412173551,0.00025461736896541,0.277128778154496
134,0.789922423281148,0.0242461919650179,0.0261379342170479,1.92262707651977,21,71.0192216970026,0.00368764047835022,0.0196996876337193,0.983601455582073
135,0.362918912332365,0.245467680177847,0.177938069721891,1.56414166186564,84,114.914396655955,0.0168759853965556,0.0137577449608594,0.234795568725094
136,0.976793747347314,0.323769302104795,0.0807960373034258,1.82110338276008,29,89.8010470874026,0.0033531987316953,0.00760414239100181,0.397364912736695
137,0.705200116398907,0.193526195653644,0.121150537461538,0.652825740224728,80,128.561722816341,0.00432081133209635,0.0196489330409328,0.224965051972074
138,0.254372376835602,0.360413312348011,0.171668799992474,1.43085262451468,98,119.797783487581,0.0170206045299536,0.00257028840494808,0.0140244586863555
139,0.275365222484712,0.290423762852151,0.0791239338441566,0.157340576278116,51,42.7117500864901,0.0176036275359336,0.0176821980681829,0.980910729719559
140,0.539461368537648,0.142750209451574,0.0494020476220921,1.31055119981256,83,1.6356649370282,0.00295798101492226,0.017100483993534,0.0308770504554268
141,0.586666138356715,0.131947559869925,0.168340851604259,1.44276219530976,42,131.309211419674,0.0154294153120089,0.0133181494321954,0.671259890206857
142,0.402101790906419,0.177001154459077,0.145839895495945,0.574340348694497,64,59.9144743226934,0.00559042574802879,0.000817741181384772,0.037392294945661
143,0.846951581782731,0.0824711112538469,0.174203071742672,1.80421473378553,77,54.4487976003787,0.015269226783542,0.0103078493687697,0.66314221806312
144,0.832531839172891,0.464995790650467,0.109169439520917,0.567287251583883,80,37.303804831265,0.00762304833757226,0.00478728092719335,0.861140943787526
145,0.423189774145931,0.48636991670585,0.134761716921518,0.891654515261645,56,129.422076116048,0.0117675796266738,0.0158236082577938,0.574423390333541
146,0.104492072930327,0.306187349858766,0.160493519732859,0.597205340176635,35,16.6998577451566,0.0135858912181621,0.0074655371607095,0.996412951034959
147,0.806323321023863,0.358553386819456,0.189707304004352,0.947543116802559,79,57.6656708802679,0.00605035534244962,0.0198903999781609,0.539721032655332
148,0.520727301502577,0.474184504289655,0.0725148114418494,0.419829859811231,93,121.147833814379,0.0125260206716927,0.0118033846668294,0.746766888631741
149,0.722662598155043,0.299326135822441,0.122403338580031,1.96906867745486,22,81.2284395877621,0.0021897008249769,0.00098283097108826,0.83988787701074
150,0.13612815977789,0.379319053468422,0.0825352089237957,0.832749926701933,45,105.017348651437,0.00621777124642394,0.0149813125675824,0.442581731288228
151,0.867038217216288,0.363414984668707,0.136615195978049,1.5287554438733,68,111.400985738507,0.00326378582318313,0.00225801458646543,0.735535192477517
152,0.685077144148806,0.342798386440969,0.140874673230562,0.768497503530048,63,1.08782898732461,0.0017389798862068,0.0153697606000537,0.0702831799974665
153,0.223468905781861,0.326768455598447,0.0208625775778107,0.119522763076844,95,125.611862561095,0.00938090951172169,0.0113026536398148,0.662118443666724
154,0.32643207758991,0.315300369956766,0.143931026565635,0.77843302200092,76,142.695974879747,0.0101603945241403,0.00174359192552511,0.701498230573023
155,0.978344387223292,0.361656901361037,0.088643045591258,1.8727900604628,100,95.0733911911142,0.00799422267962713,0.0188889926186111,0.0980785501543432
156,0.598524539248738,0.490666046020433,0.0405676351049286,1.15386069130977,49,121.286749633192,0.00728933594840579,0.00724111730033532,0.919832079758169
157,0.339050417274726,0.264995822670627,0.191688705195633,0.744321412564674,70,83.3750565078459,0.0135116947284713,0.0164058617100073,0.0413414356959984
158,0.241518548157439,0.201571516819794,0.106554695361673,0.624284733479447,83,18.2860588714946,0.0136587506039394,0.0144209408833552,0.451468203362077
159,0.581012463725777,0.113816225538426,0.037095615799129,1.25705723057701,44,41.0654301389353,0.00220842160838656,0.0135585274049314,0.292538779401453
160,0.379845950296521,0.381492421290681,0.17129478323363,1.07091748108333,88,133.618065810751,0.0167083718546713,0.0178157922239555,0.269942052541068
161,0.986396214745403,0.0178540940149664,0.130510935798727,1.82492274745184,23,49.2919341059402,0.0078030003720941,0.0129306361667486,0.0544888118966483
162,0.380211927145766,0.233619807827345,0.0618174465656281,1.69048976515573,85,85.0862612290657,0.0104590352834715,0.0179769306316366,0.726216970828362
163,0.124195328639308,0.274813950758877,0.116149940940645,1.52062754623275,54,90.4454230240546,0.000301037082136609,0.000128644934236072,0.259930208645761
164,0.669082490076171,0.161461572232591,0.167807377866146,1.13973106445961,74,36.7989002117305,0.0112193819791125,0.0175034038475994,0.596726990859956
165,0.433042761034449,0.0792974401759333,0.117103909850342,1.92149573400563,46,76.7246693473309,0.00702662475364283,0.0151374680217681,0.948185196411097
166,0.5337108981397,0.40083172920082,0.0286368631200586,1.57644571731056,26,47.0900130617665,0.000603789841029793,0.00221860288598575,0.112184667953523
167,0.68978251304992,0.463145812952567,0.198942270805608,1.82570601235996,41,136.870158449421,0.0172600713458145,0.00166569881627336,0.147722006337717
168,0.579310006526765,0.12421793532975,0.0742857790472917,1.702793152391,52,132.429566850455,0.00691205023832154,0.00459487246003468,0.599025544826407
169,0.447513634060603,0.156544306626434,0.193402717111527,1.44139012889089,30,133.386366139166,0.00965538029114716,0.0199725973542966,0.729055534724612
170,0.949280397754209,0.44234545534391,0.0800226628922112,1.13470458916822,65,23.7943950154586,0.00878482161965221,0.0180516159005696,0.580085138806375
171,0.186823017740273,0.159252303303429,0.107426106297355,1.32741808548125,63,125.234637022298,0.000991006592269987,0.016424181208997,0.678323702209163
172,0.788721952369343,0.318166057877222,0.0641303934052563,1.28971615698871,50,6.81140383193269,0.00752695536695886,0.00662243180560414,0.430184932385571
173,0.157683956363751,0.330328925772789,0.0463829230282712,0.773096592620853,81,66.2608599001542,0.0116117046113731,0.00411233682841528,0.20674400096247
174,0.277453183798515,0.158104690636692,0.18128862053521,0.643893019458512,96,33.9020447631832,0.00143749145846814,0.0193500373044983,0.979223579190671
175,0.189557262946968,0.0479569397519971,0.0563577180580283,1.37372328349871,93,18.4978661621106,0.00833686100609135,0.00534140148746781,0.14237823918811
176,0.503138803917309,0.389194587235993,0.114994737235359,1.22073271556653,70,88.7570830154582,0.00735483094444033,0.00253631463876925,0.937092013273388
177,0.819045978814061,0.086588209504697,0.0910900462994934,1.62414241179693,82,127.608965648327,8.5976622980088e-05,0.0162756441306695,0.133444753735093
178,0.146473199607525,0.292921389564774,0.133532830881502,0.704081785829738,76,59.5599593174527,0.0139225502123777,0.00702777608911972,0.452284486061893
179,0.477559946412221,0.0441925118779764,0.0784892687830445,1.01788274743438,68,3.4617759196437,0.0154481252829591,0.000203220136775635,0.400032526804134
180,0.393558698079735,0.0381882310100133,0.190319405499792,0.290147287091007,45,87.3624031702057,0.0035987595473649,0.0128937463107798,0.339473966764752
181,0.377345309903217,0.149939966739861,0.0766190287156659,0.390332629015809,68,38.6358355857432,0.007606955780969,0.0131197239668062,0.603693954172544
182,0.575789368503471,0.316249395282802,0.174120180912886,1.83778897993034,29,126.567699896428,0.011355062594763,0.0164732627265109,0.918616826191312
183,0.599038196645444,0.286006909754546,0.0755347588236863,1.63905565308621,24,117.507564177958,0.00934076670724433,0.00303035998620559,0.637190991983283
184,0.659143376439461,0.448760273868195,0.159160544516926,0.757272823334532,71,147.265869484178,0.00580381895976607,0.00416259601118974,0.316909861425869
185,0.814255510963989,0.414341989240462,0.0757960181666701,0.273376492251456,21,106.179066506855,0.00127971565905027,0.0102261984388903,0.79363472197298
186,0.556953639825969,0.0671184784726682,0.189327034315679,1.38500085857434,29,137.726352960197,0.00476993317575194,0.00633194191722665,0.831904118014034
187,0.921975355508109,0.439575727645368,0.0145937333545322,0.266522764922795,54,45.1427190090646,0.012000182057363,0.0123588244990585,0.685042114932789
188,0.210475196465314,0.181943015748439,0.0587067109688208,0.883327067209035,87,42.2370104397414,0.0185247981876601,0.00676275653391611,0.279568838417763
189,0.99690162655185,0.281537580542704,0.0521242636264442,0.3095222163792,23,106.395960667077,0.00843494728889782,0.0142676502702199,0.494141329807695
190,0.82360938472643,0.0650410513618472,0.122841201546926,0.938139703286416,22,148.720769826556,0.0152883115490107,0.0106262676555477,0.743180649643065
191,0.885197240318148,0.191771132693719,0.148234429075632,0.486691626777733,93,53.2423005838646,0.00457105497387704,0.00927523901124951,0.543507460753899
192,0.173257828231622,0.385155815121974,0.0917071909693163,0.143191217307467,91,78.1095385509543,0.0134171555942297,0.010824247186915,0.613853075478226
193,0.195164855924062,0.493161833071148,0.112411952896891,1.45960666196765,78,38.9494403861929,0.0172534615309536,0.00346704464234412,0.923831273577875
194,0.652173841149686,0.383437472094393,0.195092366848025,0.495888880715333,56,2.30536376230884,0.015350631401157,0.0166552433616295,0.0344974704340566
195,0.942684957031207,0.105060339954663,0.146849957266813,0.203153533987212,61,22.4683232538518,0.0191547808852326,0.0147800889575481,0.513739771519089
196,0.446375469810818,0.270700689975726,0.153872704636343,1.47532730678318,44,35.7628147541312,0.00852386639172211,0.00776104014019948,0.138388788526412
197,0.898278383549699,0.327297964619366,0.0629506623129663,1.63420595829282,71,58.800160976965,0.0059520760653913,0.00227727340155747,0.0626749555722345
198,0.95176194513517,0.28393948098093,0.125380813532863,0.532548176412145,95,33.5281091274228,0.0153927665642323,0.00716741295830347,0.52218869757955
